distance,pair,value
3,3_6,1087.6
4,4_8,1132.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,5_7,945.8
3,3_6,1087.6
4,3_7,989
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,3_5,1220.4
3,1_4,1155.8
4,4_8,1132.4
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,5_7,945.8
3,5_8,1472.333
4,2_6,933.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,7_9,1108
3,4_7,1217.6
4,4_8,1132.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,4_6,1157.6
3,1_4,1155.8
4,4_8,1132.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,4_7,1217.6
4,5_9,1057.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,1_3,991.4
3,1_4,1155.8
4,2_6,933.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,6_8,1160.2
3,4_7,1217.6
4,4_8,1132.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,7_9,1108
3,6_9,1160.2
4,1_5,1041.8
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,1_4,1155.8
4,3_7,989
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,2_4,1006
3,3_6,1087.6
4,2_6,933.4
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,1_3,991.4
3,5_8,1472.333
4,5_9,1057.4
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,5_7,945.8
3,5_8,1472.333
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,7_9,1108
3,4_7,1217.6
4,4_8,1132.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,3_5,1220.4
3,5_8,1472.333
4,3_7,989
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,4_6,1157.6
3,6_9,1160.2
4,1_5,1041.8
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,4_6,1157.6
3,1_4,1155.8
4,3_7,989
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,2_4,1006
3,3_6,1087.6
4,2_6,933.4
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,4_6,1157.6
3,4_7,1217.6
4,2_6,933.4
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,7_9,1108
3,6_9,1160.2
4,2_6,933.4
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,5_8,1472.333
4,1_5,1041.8
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,2_4,1006
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,2_4,1006
3,3_6,1087.6
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,1_3,991.4
3,4_7,1217.6
4,2_6,933.4
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,6_7,1227.6
2,1_3,991.4
3,5_8,1472.333
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,6_7,1227.6
2,6_8,1160.2
3,2_5,1378.2
4,2_6,933.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,3_5,1220.4
3,5_8,1472.333
4,5_9,1057.4
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,5_7,945.8
3,2_5,1378.2
4,2_6,933.4
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,1_3,991.4
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,3_5,1220.4
3,4_7,1217.6
4,4_8,1132.4
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,1_3,991.4
3,1_4,1155.8
4,4_8,1132.4
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,2_4,1006
3,1_4,1155.8
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,1_3,991.4
3,3_6,1087.6
4,4_8,1132.4
5,2_7,1035.4
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,5_7,945.8
3,4_7,1217.6
4,5_9,1057.4
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,3_6,1087.6
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,1_3,991.4
3,5_8,1472.333
4,1_5,1041.8
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,5_7,945.8
3,4_7,1217.6
4,5_9,1057.4
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,2_4,1006
3,6_9,1160.2
4,4_8,1132.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,4_6,1157.6
3,5_8,1472.333
4,1_5,1041.8
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,2_4,1006
3,4_7,1217.6
4,2_6,933.4
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,1_3,991.4
3,5_8,1472.333
4,2_6,933.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,7_9,1108
3,6_9,1160.2
4,1_5,1041.8
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,1_3,991.4
3,5_8,1472.333
4,3_7,989
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,4_6,1157.6
3,5_8,1472.333
4,1_5,1041.8
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,2_4,1006
3,4_7,1217.6
4,2_6,933.4
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,3_6,1087.6
4,4_8,1132.4
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,5_7,945.8
3,5_8,1472.333
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,1_4,1155.8
4,1_5,1041.8
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,4_6,1157.6
3,5_8,1472.333
4,3_7,989
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,5_7,945.8
3,1_4,1155.8
4,3_7,989
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,1_3,991.4
3,5_8,1472.333
4,1_5,1041.8
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,5_7,945.8
3,1_4,1155.8
4,2_6,933.4
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,2_4,1006
3,6_9,1160.2
4,3_7,989
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,4_6,1157.6
3,3_6,1087.6
4,5_9,1057.4
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,7_9,1108
3,1_4,1155.8
4,4_8,1132.4
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,1_4,1155.8
4,3_7,989
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,1_3,991.4
3,1_4,1155.8
4,1_5,1041.8
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,2_5,1378.2
4,4_8,1132.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,7_9,1108
3,2_5,1378.2
4,2_6,933.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,7_9,1108
3,5_8,1472.333
4,4_8,1132.4
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,1_3,991.4
3,2_5,1378.2
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,5_7,945.8
3,4_7,1217.6
4,4_8,1132.4
5,4_9,1323.2
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,1_3,991.4
3,2_5,1378.2
4,4_8,1132.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,3_5,1220.4
3,6_9,1160.2
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,2_4,1006
3,2_5,1378.2
4,4_8,1132.4
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,2_4,1006
3,5_8,1472.333
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,7_9,1108
3,3_6,1087.6
4,1_5,1041.8
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,4_6,1157.6
3,3_6,1087.6
4,1_5,1041.8
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,1_3,991.4
3,5_8,1472.333
4,1_5,1041.8
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,5_7,945.8
3,2_5,1378.2
4,2_6,933.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,5_8,1472.333
4,3_7,989
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,6_8,1160.2
3,2_5,1378.2
4,2_6,933.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,2_5,1378.2
4,4_8,1132.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,6_8,1160.2
3,6_9,1160.2
4,1_5,1041.8
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,7_9,1108
3,4_7,1217.6
4,2_6,933.4
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,5_7,945.8
3,2_5,1378.2
4,2_6,933.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,5_7,945.8
3,2_5,1378.2
4,1_5,1041.8
5,2_7,1035.4
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,4_7,1217.6
4,4_8,1132.4
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,7_9,1108
3,1_4,1155.8
4,1_5,1041.8
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,5_7,945.8
3,3_6,1087.6
4,5_9,1057.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,5_7,945.8
3,2_5,1378.2
4,5_9,1057.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,6_8,1160.2
3,3_6,1087.6
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,3_5,1220.4
3,3_6,1087.6
4,1_5,1041.8
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,7_9,1108
3,3_6,1087.6
4,2_6,933.4
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,7_9,1108
3,5_8,1472.333
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,1_3,991.4
3,5_8,1472.333
4,1_5,1041.8
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,6_7,1227.6
2,1_3,991.4
3,4_7,1217.6
4,1_5,1041.8
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,2_4,1006
3,5_8,1472.333
4,4_8,1132.4
5,3_8,1031.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,7_9,1108
3,5_8,1472.333
4,5_9,1057.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,2_4,1006
3,2_5,1378.2
4,1_5,1041.8
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,7_9,1108
3,5_8,1472.333
4,4_8,1132.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,5_8,1472.333
4,3_7,989
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,5_7,945.8
3,3_6,1087.6
4,4_8,1132.4
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,4_6,1157.6
3,3_6,1087.6
4,1_5,1041.8
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,4_6,1157.6
3,2_5,1378.2
4,1_5,1041.8
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,5_7,945.8
3,5_8,1472.333
4,3_7,989
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,6_8,1160.2
3,1_4,1155.8
4,5_9,1057.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,7_9,1108
3,2_5,1378.2
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,6_8,1160.2
3,5_8,1472.333
4,3_7,989
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,6_8,1160.2
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,3_5,1220.4
3,4_7,1217.6
4,5_9,1057.4
5,2_7,1035.4
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,7_9,1108
3,2_5,1378.2
4,3_7,989
5,3_8,1031.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,6_8,1160.2
3,6_9,1160.2
4,1_5,1041.8
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,6_8,1160.2
3,6_9,1160.2
4,1_5,1041.8
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,2_4,1006
3,1_4,1155.8
4,3_7,989
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,5_7,945.8
3,2_5,1378.2
4,3_7,989
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,2_4,1006
3,5_8,1472.333
4,5_9,1057.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,3_5,1220.4
3,2_5,1378.2
4,1_5,1041.8
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,7_9,1108
3,5_8,1472.333
4,5_9,1057.4
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,1_3,991.4
3,3_6,1087.6
4,4_8,1132.4
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,6_8,1160.2
3,1_4,1155.8
4,2_6,933.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,5_7,945.8
3,1_4,1155.8
4,5_9,1057.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,2_4,1006
3,4_7,1217.6
4,1_5,1041.8
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,5_7,945.8
3,5_8,1472.333
4,5_9,1057.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,6_8,1160.2
3,4_7,1217.6
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,4_6,1157.6
3,5_8,1472.333
4,1_5,1041.8
5,2_7,1035.4
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,3_5,1220.4
3,2_5,1378.2
4,2_6,933.4
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,4_6,1157.6
3,1_4,1155.8
4,4_8,1132.4
5,4_9,1323.2
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,6_7,1227.6
2,3_5,1220.4
3,4_7,1217.6
4,3_7,989
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,3_5,1220.4
3,2_5,1378.2
4,5_9,1057.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,5_7,945.8
3,5_8,1472.333
4,3_7,989
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,6_8,1160.2
3,2_5,1378.2
4,5_9,1057.4
5,2_7,1035.4
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,2_4,1006
3,2_5,1378.2
4,5_9,1057.4
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,1_3,991.4
3,6_9,1160.2
4,4_8,1132.4
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,4_6,1157.6
3,3_6,1087.6
4,2_6,933.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,5_7,945.8
3,1_4,1155.8
4,3_7,989
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,4_6,1157.6
3,2_5,1378.2
4,4_8,1132.4
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,7_9,1108
3,4_7,1217.6
4,3_7,989
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,4_6,1157.6
3,2_5,1378.2
4,1_5,1041.8
5,2_7,1035.4
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,6_8,1160.2
3,5_8,1472.333
4,4_8,1132.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,6_8,1160.2
3,5_8,1472.333
4,5_9,1057.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,3_5,1220.4
3,6_9,1160.2
4,2_6,933.4
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,6_8,1160.2
3,3_6,1087.6
4,1_5,1041.8
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,5_7,945.8
3,5_8,1472.333
4,3_7,989
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,6_8,1160.2
3,1_4,1155.8
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,3_5,1220.4
3,6_9,1160.2
4,2_6,933.4
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,4_5,1517.8
2,2_4,1006
3,6_9,1160.2
4,5_9,1057.4
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,2_4,1006
3,6_9,1160.2
4,1_5,1041.8
5,2_7,1035.4
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,5_7,945.8
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,1_3,991.4
3,3_6,1087.6
4,4_8,1132.4
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,1_3,991.4
3,5_8,1472.333
4,4_8,1132.4
5,4_9,1323.2
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,2_4,1006
3,1_4,1155.8
4,5_9,1057.4
5,1_6,981.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,5_7,945.8
3,2_5,1378.2
4,5_9,1057.4
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,7_9,1108
3,1_4,1155.8
4,2_6,933.4
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,1_2,1111.5
2,3_5,1220.4
3,3_6,1087.6
4,1_5,1041.8
5,3_8,1031.8
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,5_6,1128.2
2,3_5,1220.4
3,2_5,1378.2
4,5_9,1057.4
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,5_7,945.8
3,4_7,1217.6
4,2_6,933.4
5,3_8,1031.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,7_9,1108
3,1_4,1155.8
4,4_8,1132.4
5,3_8,1031.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,1_3,991.4
3,3_6,1087.6
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,5_7,945.8
3,3_6,1087.6
4,1_5,1041.8
5,1_6,981.8
6,2_8,1363
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,6_8,1160.2
3,6_9,1160.2
4,5_9,1057.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,6_7,1227.6
2,3_5,1220.4
3,5_8,1472.333
4,4_8,1132.4
5,3_8,1031.8
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,4_7,1217.6
4,1_5,1041.8
5,2_7,1035.4
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,7_9,1108
3,2_5,1378.2
4,1_5,1041.8
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,2_3,1125.8
2,1_3,991.4
3,1_4,1155.8
4,3_7,989
5,2_7,1035.4
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,3_4,921
2,3_5,1220.4
3,4_7,1217.6
4,3_7,989
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,3_5,1220.4
3,4_7,1217.6
4,3_7,989
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,6_8,1160.2
3,5_8,1472.333
4,3_7,989
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,4_5,1517.8
2,3_5,1220.4
3,4_7,1217.6
4,2_6,933.4
5,3_8,1031.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,4_7,1217.6
4,2_6,933.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,3_4,921
2,4_6,1157.6
3,1_4,1155.8
4,4_8,1132.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,8_9,1361.8
2,6_8,1160.2
3,1_4,1155.8
4,5_9,1057.4
5,4_9,1323.2
6,3_9,1141.6
7,1_8,914.8
8,1_9,879.4
1,2_3,1125.8
2,4_6,1157.6
3,6_9,1160.2
4,4_8,1132.4
5,1_6,981.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,5_6,1128.2
2,2_4,1006
3,3_6,1087.6
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,6_7,1227.6
2,5_7,945.8
3,3_6,1087.6
4,5_9,1057.4
5,3_8,1031.8
6,3_9,1141.6
7,2_9,1079
8,1_9,879.4
1,1_2,1111.5
2,3_5,1220.4
3,1_4,1155.8
4,2_6,933.4
5,1_6,981.8
6,1_7,818.6
7,1_8,914.8
8,1_9,879.4
1,7_8,1078
2,7_9,1108
3,3_6,1087.6
4,5_9,1057.4
5,4_9,1323.2
6,2_8,1363
7,1_8,914.8
8,1_9,879.4
1,8_9,1361.8
2,4_6,1157.6
3,1_4,1155.8
4,5_9,1057.4
5,4_9,1323.2
6,1_7,818.6
7,2_9,1079
8,1_9,879.4
1,7_8,1078
2,3_5,1220.4
3,6_9,1160.2
4,4_8,1132.4
5,3_8,1031.8
6,1_7,818.6
